3.209329 5.081501
0.701578 5.824582
5.024297 1.906165
4.758535 5.106535
5.9383 6.531364
0.72298 4.813924
3.468994 5.964926
0.834076 5.283393
0.81485 4.860582
7.360274 1.10909
4.270719 1.577042
2.141875 0.982716
2.792892 6.661494
0.709914 3.867265
6.071546 3.597099
3.851707 6.455912
4.94036 2.57091
2.785669 1.38149
4.022798 1.739982
6.649173 4.933334
5.977018 3.088025
6.376797 2.051752
4.32381 7.43894
5.011711 4.256076
2.966928 6.925441
3.869485 4.572614
2.33055 4.765276
4.249609 6.356947
6.991543 6.357542
2.187287 4.191723
6.247973 6.927873
7.189703 2.672302
3.038465 3.900872
1.682027 4.722913
1.726437 2.334207
6.176851 6.203804
6.320233 3.319065
6.063812 6.546484
7.294168 1.968428
2.074311 1.966946
1.268561 2.905737
6.63564 5.974923
1.625974 0.916144
2.527225 4.715542
1.147412 5.561684
4.307014 6.751614
0.617427 2.157263
4.062902 4.299839
6.93866 3.548052
6.339059 1.723054
2.255588 2.793169
3.519741 4.660647
1.044678 7.020807
2.075117 6.636116
0.874809 3.782561
7.219193 5.961951
2.91979 4.663281
5.690357 4.970379
6.887095 6.341165
5.623185 3.507965
6.30079 4.429779
6.586592 7.150636
2.912895 2.106536
4.090066 0.525058
7.160303 1.418736
3.204778 4.394428
1.463774 3.978847
5.907656 4.232501
0.563811 4.853412
7.395221 7.36352
7.351176 1.477507
5.919951 0.721818
6.999144 3.784103
0.73387 5.482291
7.143622 6.272562
5.548814 6.285247
2.129097 2.200859
5.090354 6.91113
3.55207 6.215211
1.549349 3.709114
3.572757 4.635057
5.905856 7.360009
4.344207 5.638943
2.660758 1.757115
6.901128 3.918081
4.274381 2.591674
2.359931 1.11785
2.265789 2.073938
4.786471 2.957004
0.545741 7.074949
0.747717 3.712564
3.111131 6.212131
1.100585 0.588701
0.968381 4.269958
2.606129 7.399286
0.629424 3.744318
6.78494 2.296551
5.168079 2.889032
5.633082 1.975547
3.006739 3.732835
0.516783 6.659565
5.037464 5.169707
2.068664 6.785471
4.56166 4.122508
3.512287 2.897663
3.663772 3.740966
6.679549 2.700014
3.737027 3.687685
5.288894 3.284072
5.350843 4.739965
4.761637 6.160026
5.85426 5.771286
4.876445 6.397574
0.872376 6.234879
1.213725 5.67198
2.096438 6.986904
6.516387 2.550376
4.66404 5.556834
0.652534 5.77318
1.101227 5.896523
3.472554 1.015894
2.746253 4.698252
3.666345 7.046871
2.658701 6.2761
6.562935 6.345829
3.56666 0.958561
3.96793 2.596539
6.397337 1.629337
1.040184 5.175217
3.890883 7.325379
3.728653 1.395994
5.198548 4.024761
3.16428 4.144307
5.829491 6.837411
4.226924 6.085923
4.261652 2.403691
0.944025 6.905709
4.679455 5.92391
5.131043 6.721726
6.568331 0.628313
4.917903 4.458593
1.704079 3.652449
7.379825 0.792972
0.966057 6.301302
1.01009 6.075893
3.816558 3.472455
1.641431 2.066826
7.479905 0.514302
4.663273 4.110747
3.843855 5.506424
3.629225 6.877949
3.864006 7.019013
2.867722 6.497579
5.416927 2.95291
7.473776 1.035885
4.132129 1.759813
6.515774 2.872266
4.341435 5.304116
6.462889 7.38222
2.742958 5.827929
6.27917 5.795276
5.3981 4.701016
2.171352 6.24751
1.671434 0.632987
1.637544 3.555779
7.438745 6.796224
4.714943 5.169313
4.659051 2.001531
2.012529 1.803809
5.708052 1.170955
1.649071 2.963648
4.308484 3.188305
0.852096 3.373621
0.920328 1.397535
2.250772 3.450512
4.25972 3.046113
5.931684 2.992489
1.244252 3.184857
3.236719 2.652651
6.081596 6.533744
4.192098 4.480689
4.919322 4.012478
3.752205 3.13621
4.843757 6.466253
3.258212 6.221181
3.392471 5.692975
6.875491 2.054383
6.813554 5.132151
5.156956 5.65941
6.668439 7.277113
4.25631 1.012067
1.35758 0.73693
4.200065 3.350882
5.222176 3.004772
4.135658 0.55992
0.563678 3.75318
7.202678 6.690568
7.157196 3.693432
2.548493 1.348312
2.966969 7.147805
3.776262 2.401851
5.266872 2.532487
5.416792 1.980357
4.144869 0.746969
1.963744 7.482004
0.86616 0.912815
1.227286 3.114904
2.609315 4.30797
7.443801 2.361241
2.196685 5.364756
4.660196 6.528706
6.349907 2.77667
7.195941 4.154779
2.920991 5.451618
2.389241 5.542057
4.6205 2.585701
3.055684 4.983904
1.292594 2.538101
4.751897 1.350775
1.765888 6.117759
4.341387 3.178484
2.445701 2.046975
3.544852 1.163829
2.22616 4.690011
5.958104 4.744049
5.17574 0.74313
5.186678 0.826373
2.691609 2.312618
1.26088 2.992815
1.117628 7.330195
5.64584 1.933625
1.547444 3.594127
4.796655 3.790582
6.983934 2.873294
1.072919 1.764952
7.115243 2.908789
4.327608 3.611064
2.280614 1.062286
3.697902 6.960635
6.202559 7.152815
6.225716 6.154034
2.631921 2.812062
5.029781 2.739031
2.249422 5.782833
4.061033 2.743028
5.628973 5.562734
1.150092 5.381751
4.756286 6.652485
4.913463 2.852152
3.625449 1.929879
1.917161 5.098128
5.645273 7.424791
5.295694 6.778043
6.836245 4.983526
4.744074 2.67128
6.316785 3.620621
5.328671 3.164247
6.500745 3.844379
6.572004 1.262661
6.020299 0.596297
3.807584 3.006229
0.821446 2.78093
6.307309 5.181327
6.615987 2.406974
4.045318 5.628652
0.951429 5.691314
5.705955 5.223658
2.903837 2.719447
6.254676 2.134181
0.884584 4.574908
2.232414 6.85821
2.282362 4.361146
7.237664 5.280227
4.370097 2.834878
1.409218 2.210499
6.626903 6.759109
4.959506 6.821356
3.539704 5.549015
5.580211 6.369465
7.445957 3.177478
0.9259 6.051451
5.040718 1.421539
7.374406 3.887796
1.543991 7.241519
4.630054 0.942294
0.751415 0.63685
1.800931 1.832811
1.19147 4.279965
0.925703 5.046593
2.803973 1.309163
6.116865 7.459
1.80098 6.226432
2.360838 5.645683
1.833168 2.805039
1.826664 1.500197
6.407999 3.255634
4.041296 7.495535
3.642855 6.917522
3.982183 0.881078
5.326157 4.471411
3.076617 6.420798
6.388817 3.509908
2.363683 0.774535
4.503213 4.354454
6.63105 2.89302
6.230167 5.871482
3.136021 3.472091
5.354916 1.945519
4.953455 2.309014
7.233123 4.294402
4.924808 6.491067
1.043936 6.233169
3.388017 5.741467
3.295822 6.170016
1.066032 7.248159
1.724812 4.824564
5.491078 1.461368
2.714088 5.003786
2.973074 5.59337
5.523884 5.395736
2.067102 6.446658
1.352458 4.782223
7.118832 3.428501
1.660721 2.181923
3.406118 7.241953
2.276386 2.235146
6.003595 1.002569
1.656631 0.545251
3.440798 2.169116
4.808552 2.371001
5.382226 2.640172
5.391723 1.67082
6.691133 4.443454
4.848026 5.153966
0.812891 3.918747
4.527816 4.581611
2.790902 1.733553
4.195399 5.001155
0.983208 7.488697
2.494045 6.955605
4.881125 6.068743
1.223918 2.033309
7.237716 6.972958
2.036179 5.033347
3.55293 0.750978
1.168299 4.154321
3.706706 1.806365
2.015081 1.065752
1.767068 0.92928
7.209932 4.250187
5.079456 1.199857
6.166036 5.556523
4.391129 0.773778
6.001959 2.013733
6.358362 3.596835
2.417853 2.295279
2.595992 5.308888
7.034884 7.336734
6.058692 3.174521
7.274201 3.832781
5.915848 3.57546
1.800491 4.035628
5.995021 1.266235
4.914013 5.975688
6.094524 1.185517
6.913501 4.197596
6.014922 2.322054
6.48885 5.999038
6.337293 7.233807
2.216761 1.830736
7.169089 2.940926
4.541073 2.454259
5.733118 7.46711
1.831435 0.941989
7.169664 6.589017
7.392944 1.572672
3.396686 6.450492
5.359093 3.002239
2.436054 7.361772
0.840761 0.991096
3.746746 2.237868
3.036943 2.873724
1.489478 3.931032
6.456619 5.214423
4.401668 6.725156
7.405534 4.877929
4.232346 1.420967
4.182423 4.28448
5.850127 1.471416
4.73891 2.111601
2.102359 4.744652
1.925621 5.29829
4.646495 2.667603
4.586596 5.915173
5.123475 2.488688
4.555085 1.767007
1.596829 3.527957
4.892157 2.942304
6.382625 6.545212
6.808069 2.301532
7.069185 7.184593
2.272602 3.519918
7.161433 0.699005
7.043981 3.823893
6.326108 0.692147
2.198368 4.479212
7.06656 4.626677
7.366913 1.455914
5.1762 1.772657
6.772751 3.61619
0.983969 6.878637
6.902314 0.620081
2.855856 3.225043
0.968321 5.163034
1.978116 4.200547
5.087214 4.257234
4.535848 5.993705
0.770279 1.681599
5.547308 6.320356
4.015167 4.719349
6.537003 7.085613
2.44119 3.59298
2.753765 2.985354
4.601009 2.639364
1.929231 3.651973
1.898627 2.288023
6.720137 2.309239
0.711821 4.841984
0.724873 1.518283
1.5426 1.199833
6.243725 6.706199
3.957055 5.262659
2.706303 7.435142
2.431918 3.665751
3.053464 4.94857
0.668716 4.951596
1.475723 3.285084
4.731719 0.800198
6.257765 3.095571
1.239284 0.519985
2.68932 6.580177
4.177339 7.460705
1.486041 7.370696
6.576251 1.51725
3.487592 2.632068
0.601549 5.286904
7.456332 3.615663
2.919372 4.454751
1.326331 0.85431
4.248576 5.885906
1.089731 1.705103
4.563409 4.928776
1.182985 2.860103
2.734796 6.162231
5.772656 1.657438
6.538982 3.397689
2.011685 6.226134
6.139923 1.983443
7.409697 3.57593
1.533644 2.241633
4.257447 1.696508
1.096144 2.562318
1.128882 4.64892
6.565661 1.775979
4.785034 3.888444
6.21772 4.536741
5.092954 3.228959
3.490504 3.610013
0.575363 5.867225
4.984105 4.006536
5.726337 5.33468
1.290154 3.305077
2.69108 3.669221
5.058185 5.30118
6.635133 3.461753
2.294962 0.946579
5.748775 5.255397
5.324425 4.251906
5.948079 6.428263
5.839646 2.64817
1.789103 0.92567
5.260016 6.806957
0.834612 6.427637
3.663733 2.512127
1.574267 4.764384
4.581698 4.528467
0.864818 7.228411
1.030302 5.31188
3.530017 5.263776
1.199363 4.588508
4.086076 1.463441
6.612022 6.751469
5.636756 7.059894
3.732914 3.169508
4.903694 4.574187
7.162548 4.074942
2.116071 3.03359
6.322137 2.460926
5.430829 1.553526
2.665884 6.665444
6.004456 1.806462
5.514309 2.011539
3.283107 4.090774
5.564113 6.853126
5.359668 5.213987
5.205384 4.316313
1.520669 3.429205
0.673495 2.429678
4.4818 5.197157
6.275462 1.186949
4.034575 6.311267
6.984746 6.971502
4.261552 4.798855
0.70605 7.002905
5.87334 3.964005
6.64214 2.028197
4.322565 3.201233
5.872534 7.161427
6.752671 4.368277
5.087429 2.164906
3.24156 3.58446
2.452974 5.4523
4.352778 4.554054
6.35457 6.111368
6.213911 1.562501
6.529492 1.206132
0.673565 6.512116
5.482023 4.05225
6.817414 4.716211
2.947814 6.340835
7.397725 1.250467
4.350743 3.353334
6.155898 2.666187
1.092977 5.704608
2.572512 3.46606
3.350592 2.391685
6.893263 1.468703
3.114485 5.957102
5.103271 4.017612
4.647121 3.333168
2.777792 0.808838
6.236252 5.526266
2.191141 4.318129
1.300587 4.276037
4.978119 3.485879
3.141408 4.118269
4.57237 2.861314
5.463956 2.741291
6.373321 0.905071
2.865677 3.922831
6.250605 0.940042
5.252312 6.703148
7.147109 3.657678
1.37258 2.381406
3.730238 5.690339
5.898363 5.935016
2.565917 6.200584
5.735883 2.524947
3.342107 0.608415
2.473814 1.426513
3.697886 3.258037
4.55662 7.069105
4.291347 7.256264
6.470155 1.277678
7.267531 3.25248
5.522293 5.28803
3.066162 5.345528
4.233559 7.003815
4.257242 1.223828
1.438307 4.832948
0.627038 6.274999
4.982526 0.526816
3.802179 0.688076
1.653897 2.430654
5.991719 3.534053
6.278837 1.856426
2.369761 2.453343
5.785734 6.6648
7.216436 5.38384
3.993047 5.366082
6.464731 6.372412
1.320799 0.578438
1.863637 4.115441
4.808343 3.937824
2.545275 7.493315
3.268083 4.029601
1.621196 5.283916
3.368005 3.561378
4.230114 6.05889
2.309339 3.598869
4.379833 2.426195
2.500958 1.390417
3.677604 2.728508
7.097301 2.295445
2.227063 0.788018
1.988787 4.736702
3.788348 3.282
0.990412 5.773047
1.717199 2.408513
3.918667 1.206901
5.612422 4.560721
7.073538 1.358826
0.967182 6.047824
5.260868 4.982388
2.231341 0.702494
0.735458 1.099856
5.745651 7.226358
6.334296 5.816342
2.653111 5.627504
5.652975 2.467366
6.641169 1.785611
3.332954 3.684557
4.658202 0.809577
5.253415 4.046307
2.300864 1.003757
4.086283 7.281268
1.198386 5.918436
4.927269 0.742058
5.914359 3.215636
5.424353 5.907366
7.439785 1.129342
1.334081 1.318933
3.67514 1.151518
2.250169 6.037448
5.755817 6.908532
1.096591 6.186778
4.288664 6.08653
0.524951 5.566102
4.8364 1.584079
2.957556 4.308421
6.57501 6.833648
5.888129 7.366805
7.414386 2.501818
3.71228 5.559341
1.80607 7.439968
2.029201 3.124976
2.128081 1.358901
1.771747 7.249827
3.678015 2.005173
1.248258 2.922337
1.643092 7.366912
4.034289 4.688252
1.354045 6.018628
3.790553 5.609103
1.02447 2.07848
